latitude,longitude,mesure
49.44167869946416,1.134094827826948,4.566598235777153
49.44168800865524,1.1341058483922708,5.712623566717169
49.4416973048725,1.134116862940902,5.127642248108764
49.44170658855077,1.1341278720554122,4.403843727952484
49.44171586012493,1.134138876318372,4.101227842818634
49.441725120029744,1.134149876312352,4.489573669352771
49.44173436870015,1.1341608726199248,5.492972630378851
49.44174360657096,1.1341718658236597,5.547091655075498
49.441752834077015,1.1341828565061292,5.531735111466551
49.44176205165314,1.1341938452499025,5.02305644373066
49.44177125973422,1.1342048326375518,4.361502115498258
49.441780458755076,1.134215819251648,5.363444108527225
49.44178964915055,1.134226805674762,5.119191622508465
49.44179883135551,1.1342377924894644,5.67671881826483
49.441808005804766,1.134248780278326,5.342843302143587
49.44181717293318,1.1342597696239183,4.299807983410611
49.44182633317561,1.1342707611088125,4.938503016859907
49.441835486966895,1.1342817553155786,4.826218289747544
49.44184463474186,1.1342927528267885,5.666951485671972
49.441853776935375,1.1343037542250127,4.809292633553226
49.44186291398226,1.134314760092822,5.322108077423258
49.441872046317386,1.1343257710127879,5.682722266974809
49.44188117437558,1.134336787567481,5.125835244877452
49.4418902985917,1.1343478103394726,5.874646522247531
49.44189941940057,1.1343588399113331,5.729363072854021
49.441908537237055,1.1343698768656334,4.8843591234907455
49.44191765253599,1.1343809217849454,4.581374640089329
49.44192676573225,1.1343919752518399,4.686243221847404
49.44193587726062,1.1344030378488867,4.10253422439665
49.441944987555985,1.1344141101586578,4.48208848882246
49.44195409705318,1.1344251927637239,4.715405928449144
49.44196320618706,1.134436286246656,4.424649583862204
49.441972315392476,1.1344473911900252,5.292794038239568
49.44198142510424,1.1344585081764023,5.201690425938936
49.44199053575721,1.1344696377883579,5.418284987134351
49.44199964778627,1.1344807806084638,4.067141476503594
49.442008761626205,1.13449193721929,5.033808629480477
49.442017877711905,1.1345031082034083,4.411831406638392
49.44202699647817,1.1345142941433892,4.888807618179
49.442036118359894,1.134525495621804,4.427713256223074
49.44204524379189,1.1345367132212232,4.8544935841396155
49.44205437320902,1.1345479475242182,5.202947522331038
49.44206350704612,1.13455919911336,5.5757007671042125
49.44207264573804,1.134570468571219,5.886344432146435
49.44208178971961,1.1345817564803666,5.774870423279891
49.4420909394257,1.1345930634233738,4.89807639146718
49.442100095291124,1.1346043899828113,4.555036935873272
49.44210925775076,1.1346157367412504,5.2183053093475715
49.44211842723943,1.134627104281262,5.657887221317133
49.44212760419198,1.1346384931854168,4.7860419580955265
49.44213678904327,1.1346499040362856,4.068891369972606
49.44214598222813,1.13466133741644,4.893930076544629
49.44215518418141,1.1346727939084509,4.08474502412786
49.44216439533797,1.1346842740948888,5.418297683048509
49.442173616132635,1.134695778558325,5.852064689839839
49.44218284700025,1.13470730788133,5.5339629581597745
49.442192088375656,1.1347188626464755,5.220022123741044
49.44220134069372,1.1347304434363321,5.695978637271162
49.44221060438928,1.1347420508334705,5.605070696794488
49.44221987989716,1.1347536854204618,5.416088815141697
49.44222916765222,1.1347653477798774,5.936360446497138
49.4422384680893,1.1347770384942875,4.212831466015991
49.44224778164327,1.1347887581462643,5.170378051800148
49.442257108748954,1.1348005073183776,5.362949547168759
49.442266449841185,1.1348122865931987,5.381719841008071
49.44227580535481,1.1348240965532983,4.128754215286433
49.442285175724706,1.134835937781248,5.5443678227772075
49.442294561385694,1.1348478108596187,5.265719943833881
49.442303962772606,1.1348597163709808,4.528188188701697
49.44231338032031,1.1348716548979054,5.523402079454263
49.442322814463644,1.134883627022964,4.569063555022858
49.442332265637454,1.134895633328727,5.384732495943224
49.442341734276575,1.1349076743977655,4.62869619268806
49.44235122081587,1.134919750812651,4.727450801010824
49.442360725690165,1.1349318631559533,5.210269178151906
49.44237024933431,1.1349440120102445,5.445411261463046
49.44237979218317,1.134956197958095,4.8268740153097145
49.442389354671555,1.134968421582076,4.590419395729846
49.44239893723434,1.1349806834647584,5.476283058776064
49.44240854030635,1.1349929841887132,4.014335568821025
49.44241816432243,1.1350053243365108,4.434815232687197
49.44242780971745,1.135017704490723,4.267976030504293
49.44243747692624,1.135030125233921,5.772291766308985
49.44244716638362,1.1350425871486742,4.8913105300156055
49.442456878524474,1.1350550908175552,5.748838157974344
49.44246661378362,1.135067636823134,5.197794998416031
49.44247637259592,1.1350802257479822,4.302565599249181
49.44248615539622,1.1350928581746704,4.444580428926841
49.442495962619354,1.1351055346857695,5.540117206082117
49.44250579470016,1.1351182558638504,4.899247093284891
49.44251565207349,1.1351310222914843,5.378782338648929
49.4425255351742,1.1351438345512423,4.068985198747046
49.442535444437134,1.1351566932256953,4.5729397136996415
49.44254538029711,1.1351695988974142,5.923171673486181
49.442555343189014,1.1351825521489696,5.236905415168652
49.44256533354765,1.1351955535629328,5.1667378625874685
49.442575351807896,1.135208603721875,4.485956313254476
49.44258539840458,1.135221703208367,4.110499205006706
49.44259547377254,1.1352348526049794,4.705588153042545
49.44260557834664,1.1352480524942834,5.527935499563567
49.442615712561704,1.13526130345885,4.648467396342914
49.4426258768526,1.1352746060812504,5.126958119224755
49.44263607165417,1.1352879609440554,4.625506168898859
49.442646297401225,1.1353013686298354,5.498146442928463
49.44265655452866,1.1353148297211624,4.075848727755173
49.44266684347129,1.1353283448006066,4.995577866060096
49.44267716466396,1.1353419144507393,5.917142604759123
49.44268751854152,1.1353555392541315,5.345111923904293
49.442697905538814,1.1353692197933538,4.614225999240309
49.44270832609069,1.1353829566509774,4.6250441198206085
49.442718780631985,1.1353967504095732,5.517088788951346
49.44272926959756,1.1354106016517127,5.44902848734163
49.44273979342224,1.1354245109599659,4.533671462666743
49.442750352540884,1.1354384789169047,5.123485697452155
49.44276094738834,1.1354525061050993,5.408561995627578
49.44277157839943,1.1354665931071208,5.910680650638407
49.44278224600902,1.1354807405055407,4.969696732778347
49.44279295065195,1.1354949488829298,4.982612972482971
49.442803692763064,1.1355092188218587,5.352582379643106
49.442814472777215,1.1355235509048986,5.972100824100235
49.442825291129225,1.1355379457146204,4.339794343084311
49.44283614825396,1.1355524038335951,4.985473813495267
49.442847044586266,1.1355669258443937,5.9764023135203095
49.442857980560966,1.1355815123295874,4.79365397340195
49.44286895661293,1.1355961638717462,5.026305449136965
49.442879973176986,1.1356108810534422,4.5724804828942
49.44289103068798,1.1356256644572458,5.7139828163346165
49.442902129580766,1.1356405146657282,5.8071451670203365
49.442913270290184,1.13565543226146,4.028862387567421
49.4429244532511,1.135670417827013,4.640502011297567
49.44293567889831,1.135685471944957,4.6763322686948054
49.4429469476667,1.1357005951978638,5.953082316400353
49.44295825999111,1.135715788168304,5.786170550643137
49.442969616306364,1.1357310514388486,5.624785734738898
49.44298101704733,1.135746385592069,4.328315889639099
49.44299246264884,1.1357617912105356,5.013455769293979
49.44300395354574,1.1357772688768195,5.722503061611164
49.443015490172876,1.135792819173492,4.431867781258722
49.443027072965094,1.1358084426831234,5.098639631067858
49.44303870235723,1.1358241399882854,5.577224151153203
49.44305037878416,1.1358399116715487,4.740903271613249
49.443062102680685,1.1358557583154842,4.949668928615635
49.44307387448169,1.1358716805026625,4.286880598082744
49.443085694621985,1.1358876788156553,5.057142246090903
49.44309756353644,1.1359037538370331,4.807249311393196
49.44310948165988,1.135919906149367,4.904305184911232
49.443121449427174,1.1359361363352278,5.633203089692004
49.44313346727316,1.135952444977187,4.2610127922317655
49.443145535632645,1.1359688326578143,5.955113313758294
49.44315765494055,1.1359852999596827,5.907470075737603
49.44316982563166,1.1360018474653613,5.551458118390611
49.44318204814081,1.1360184757574219,5.585645647058932
49.44319432290289,1.1360351854184354,5.671607923883272
49.44320665035273,1.1360519770309727,4.746155880320996
49.443219030925164,1.1360688511776047,4.485644666608241
49.44323146505504,1.1360858084409022,5.360858437866754
49.443243953177216,1.1361028494034366,4.493508865329289
49.44325649572652,1.1361199746477788,4.092712947198357
49.44326909313779,1.1361371847564994,4.852959440396313
49.44328174584591,1.13615448031217,5.15488171105208
49.44329445428568,1.1361718618973606,5.110891121804242
49.443307218891974,1.136189330094643,4.347457409306557
49.44332004009962,1.1362068854865877,4.393798668401146
49.44333291834347,1.1362245286557662,4.767482901562386
49.443345854058386,1.136242260184749,4.0085544659967685
49.44335884767918,1.1362600806561072,4.461171102421289
49.44337189964071,1.1362779906524114,4.356447736605545
49.44338501037784,1.1362959907562336,5.0112635792497136
49.44339818032539,1.1363140815501434,5.509059262383059
49.44341140991821,1.1363322636167128,4.636573899247352
49.44342469959116,1.1363505375385126,4.880620536843541
49.44343804977906,1.136368903898113,4.566554664225966
49.44345146091678,1.1363873632780863,4.171778930338751
49.443464933439145,1.1364059162610023,4.942800705109764
49.44347846778102,1.1364245634294323,4.18545236239443
49.44349206437722,1.1364433053659473,4.769612391085794
49.443505723662625,1.1364621426531185,5.657116023287879
49.44351944607204,1.1364810758735167,4.71398185842048
49.44353323204035,1.1365001056097128,5.189519575742597
49.44354708200238,1.1365192324442779,5.8266488106892576
49.44356099639298,1.1365384569597825,4.580033516561583
49.443574975646996,1.1365577797387985,5.351483993904793
49.44358902019926,1.1365772013638957,4.071340542565426
49.443603130484625,1.136596722417646,4.2246075762204125
49.443617306937945,1.1366163434826202,5.573736895836433
49.443631549994045,1.136636065141389,4.653979715689642
49.443645860087784,1.1366558879765232,4.336596069534442
49.443660237654015,1.1366758125705942,5.834492359122429
49.44367468312757,1.136695839506173,5.528579051376859
49.4436891969433,1.1367159693658302,4.899877569183198
49.443703779536044,1.1367362027321368,5.457759120382325
49.44371843134064,1.136756540187664,4.349456343690408
49.44373315279195,1.1367769823149827,4.747358679453402
49.44374794432481,1.1367975296966637,4.728108937024447
49.443762806374075,1.1368181829152784,4.7293137903856275
49.44377773937456,1.1368389425533971,5.432405118518677
49.44379274376114,1.1368598091935915,5.637092106803898
49.443807819968654,1.1368807834184318,4.538260711404508
49.443822968431945,1.1369018658104897,5.2914107274370314
49.44383818958586,1.1369230569523356,5.296970493108494
49.443853483865226,1.1369443574265405,4.268954609567682
49.44386885170491,1.136965767815676,5.067587583295312
49.44388429353976,1.1369872887023127,4.047871375669106
49.44389980980459,1.137008920669021,5.507640166038256
49.44391540093429,1.1370306642983725,4.973947531047634
49.44393106736366,1.137052520172938,5.939826276238777
49.443946809527574,1.1370744888752888,5.132734735413365
49.443962627860856,1.1370965709879954,4.39052737935922
49.44397852279837,1.1371187670936287,4.7907991774798475
49.443994494774955,1.1371410777747601,5.031007966320621
49.44401054422545,1.1371635036139602,5.9628683404415845
49.444026671584716,1.1371860451938,4.496824657423116
49.44404287728758,1.137208703096851,5.23029483171151
49.44405916176888,1.1372314779056834,5.45211437222878
49.4440755254635,1.1372543702028688,5.988187017865965
49.444091968806234,1.1372773805709775,5.967424850934686
49.44410849223196,1.1373005095925812,5.827860017642658
49.44412509617552,1.1373237578502502,5.341842909414647
49.44414178107175,1.137347125926556,4.654301758407486
49.4441585473555,1.1373706144040694,5.110504219374929
49.44417539546161,1.1373942238653612,4.990648829195408
49.44419232582493,1.1374179548930021,5.369043477517808
49.4442093388803,1.1374418080695639,5.542424932148496
49.44422643506258,1.1374657839776172,4.1260939543310755
49.44424361480659,1.1374898831997324,4.397166795941032
49.4442608785472,1.1375141063184815,5.433291766518798
49.44427822671923,1.1375384539164346,4.600456137374238
49.444295659757536,1.1375629265761626,5.81309061283835
49.44431317809698,1.1375875248802374,4.542161433441306
49.44433078217237,1.137612249411229,5.7209391128979865
49.44434847241859,1.137637100751709,4.542029797764436
49.444366249270466,1.1376620794842482,4.122811304595866
49.44438411316284,1.1376871861914173,5.581322345906542
49.44440206453056,1.1377124214557872,5.652507208159763
49.444420103808476,1.1377377858599296,5.169130909219896
49.44443823143142,1.1377632799864148,4.202162450394553
49.444456447834256,1.137788904417814,5.875778004133389
49.44447475345181,1.137814659736698,4.6070096602452635
49.44449314871895,1.1378405465256383,4.5429632935520265
49.444511634070494,1.1378665653672049,4.780013162450488
49.44453020994129,1.1378927168439696,4.817477782079401
49.44454887676621,1.1379190015385032,5.755521283917639
49.444567634980075,1.1379454200333763,5.629180970584853
49.44458648501775,1.1379719729111606,5.166257768773385
49.444605427314045,1.137998660754426,5.678717239082174
49.44462446230383,1.1380254841457442,5.269809961564688
49.44464359042195,1.1380524436676862,4.403158610910103
49.444662812103246,1.1380795399028227,4.53297187540945
49.444682127782556,1.1381067734337247,5.169044329172518
49.44470153789474,1.1381341448429632,4.77808717949386
49.444721042874626,1.1381616547131093,5.997424026248625
49.44474064315706,1.1381893036267332,5.704652337349257
49.44476033917692,1.1382170921664074,4.840020527704185
49.444780131369015,1.1382450209147017,5.782869747976771
49.44480002016819,1.1382730904541871,5.538638345185457
49.44482000599094,1.1383013013411436,4.7586993224170815
49.44484008853993,1.1383296531097638,4.893742642347117
49.44486026659058,1.1383581439665165,5.459531643805825
49.444880538856324,1.1383867720291359,4.553360462620607
49.44490090405059,1.1384155354153547,5.45988784232644
49.44492136088681,1.1384444322429073,4.684386805337931
49.444941908078434,1.138473460629528,4.348658212300933
49.44496254433888,1.1385026186929497,5.745680815173438
49.44498326838159,1.1385319045509072,4.118957598964467
49.44500407892,1.1385613163211337,4.900291179104513
49.445024974667554,1.1385908521213628,5.851030424674254
49.445045954337694,1.1386205100693294,5.200705950479927
49.445067016643826,1.1386502882827663,5.950840438146441
49.44508816029941,1.1386801848794081,4.994181530771378
49.44510938401789,1.1387101979769882,4.460790959129067
49.44513068651268,1.1387403256932407,5.365382948180353
49.44515206649722,1.1387705661458993,4.556802910696431
49.44517352268494,1.1388009174526978,5.0846393942740615
49.4451950537893,1.13883137773137,5.919835431630295
49.44521665852371,1.13886194509965,5.201746339830413
49.44523833560161,1.1388926176752712,4.002647453611309
49.44526008373647,1.1389233935759686,4.093490739214464
49.445281901641685,1.1389542709194747,4.288734020458976
49.4453037880307,1.1389852478235236,5.944310492655374
49.44532574161696,1.1390163224058494,5.6742535311608355
49.44534776111389,1.139047492784186,4.628477049872702
49.445369845234936,1.1390787570762675,4.4616583439040305
49.445391992693516,1.139110113399827,5.4269087109102365
49.445414202203104,1.1391415598725991,5.4590772858193235
49.445436472477105,1.1391730946123175,4.844714260046814
49.445458802228956,1.1392047157367153,5.718077275076178
49.445481190172096,1.1392364213635275,4.808409749266887
49.44550363501996,1.1392682096104867,5.957768494324624
49.44552613548599,1.139300078595328,5.976365331297957
49.44554869028363,1.1393320264357845,5.362129523134581
49.445571298126296,1.1393640512495902,5.1411479999307685
49.44559395772743,1.139396151154479,4.603449174065232
49.445616667800465,1.1394283242681844,4.055778256762266
49.44563942705885,1.139460568708441,5.510253395404491
49.445662234216,1.1394928825929815,4.755399545451853
49.44568508798538,1.1395252640395412,5.85657194156715
49.44570798708041,1.1395577111658528,5.6240973795935965
49.44573093021452,1.1395902220896506,4.718088310831515
49.44575391610114,1.1396227949286681,4.6004607168503
49.44577694345374,1.13965542780064,4.875479684074385
49.445800010985714,1.1396881188232995,5.681664088281968
49.44582311741051,1.1397208661143803,5.080049913213452
49.4458462614416,1.1397536677916165,5.197987691098742
49.445869441792375,1.1397865219727417,4.908899440274453
49.44589265717627,1.13981942677549,4.220866159846011
49.445915906306745,1.1398523803175953,5.353158018711185
49.44593918789725,1.1398853807167915,4.441405120403808
49.445962500661174,1.1399184260908122,5.469593405842023
49.44598584331199,1.139951514557391,4.1703862408180425
49.44600921456313,1.1399846442342627,4.0867027381178875
49.44603261312799,1.14001781323916,5.250350945156109
49.44605603772004,1.1400510196898175,5.9761615894844535
49.446079487052735,1.1400842617039688,4.363736646849225
49.44610295983947,1.1401175373993477,5.5616514148776774
49.44612645479373,1.1401508448936883,4.884181274967883
49.44614997062889,1.1401841823047243,5.618868233386493
49.44617350605842,1.1402175477501892,5.619202581072041
49.44619705979575,1.1402509393478173,4.855633443388841
49.446220630554336,1.1402843552153425,5.787730407724122
49.44624421704759,1.1403177934704984,5.607192194907778
49.44626781798894,1.1403512522310186,5.426054065195206
49.446291432091854,1.1403847296146379,4.888246002225322
49.44631505806973,1.1404182237390887,4.318989396274246
49.446338694636026,1.1404517327221058,5.983601056984848
49.44636234050419,1.1404852546814233,5.848558559571515
49.44638599438762,1.1405187877347742,5.934214757981091
49.44640965499979,1.1405523299998932,5.5188094523009195
49.446433321054116,1.1405858795945134,5.378151993062776
49.446456991264036,1.140619434636369,5.267836332355925
49.44648066434299,1.140652993243194,5.444161449636701
49.44650433900441,1.1406865535327217,4.467682526530176
49.44652801396174,1.1407201136226868,5.539690619203496
49.446551687928405,1.1407536716308224,5.224267456185007
49.446575359617846,1.1407872256748626,4.02497498731143
49.44659902774351,1.1408207738725413,4.9680397172077315
49.44662269101878,1.140854314341592,4.677598724813906
49.44664634815718,1.1408878451997495,5.71367053040655
49.44666999787207,1.1409213645647462,4.1149361883708
49.446693638876916,1.140954870554317,5.861596970913233
49.44671726988516,1.1409883612861957,5.804197704428281
49.44674088961023,1.1410218348781158,4.4541363574747255
49.44676449676557,1.1410552894478116,4.975082903104535
49.44678809006459,1.1410887231130162,5.491878891582855
49.446811668220754,1.141122133991464,5.472630407196332
49.4468352299475,1.141155520200889,5.895232711832376
49.44685877395822,1.1411888798590242,4.586065135436368
49.44688229896642,1.1412222110836046,5.987416589585108
49.44690580368545,1.1412555119923626,5.428736807088852
49.44692928682882,1.1412887807030334,5.079161130116453
49.44695274710994,1.1413220153333505,4.584562307589189
49.44697618324224,1.1413552140010474,4.163948389597323
49.44699959393916,1.141388374823858,5.277555868042562
49.44702297791413,1.1414214959195168,5.835968985114728
49.4470463338806,1.1414545754057568,5.910555321188825
49.447069660552,1.1414876114003123,4.600624635997187
49.44709295664176,1.1415206020209165,5.109776457078297
49.447116220863315,1.1415535453853043,5.589400623148787
49.447139451930106,1.141586439611209,4.659516721706849
49.44716264855557,1.141619282816364,4.930153764356211
49.44718580945314,1.1416520731185045,5.742389306056124
49.447208933336256,1.1416848086353628,4.995298853975745
49.44723201891835,1.1417174874846734,5.6673514312995525
49.44725506491285,1.14175010778417,4.110958316473997
49.44727807003322,1.1417826676515874,5.0224820861035715
49.44730103299285,1.1418151652046578,4.126926636111748
49.44732395250521,1.141847598561116,4.062067394067623
49.447346827283745,1.1418799658386964,4.68356290246363
49.44736965604186,1.1419122651551317,4.1517616326811835
49.447392437493,1.141944494628156,4.79790080490181
49.44741517035061,1.141976652375504,4.5751571561918
49.44743785332812,1.1420087365149083,4.735238052366855
49.44746048513897,1.1420407451641037,5.593388594951092
49.44748306449658,1.1420726764408236,5.887731785308022
49.44750559011442,1.142104528462802,5.03677871622249
49.44752806070589,1.1421362993477728,5.912990443945675
49.44755047498444,1.1421679872134696,4.445733363658652
49.447572831663514,1.1421995901776263,4.877823870684466
49.44759512945654,1.1422311063579773,4.393893639543665
49.447617367076944,1.1422625338722554,5.58435620252887
49.44763954323818,1.1422938708381956,5.98877099005085
49.44766165665367,1.1423251153735308,5.47089754226325
49.447683706036855,1.1423562655959953,5.990535308619944
49.447705690101174,1.142387319623323,5.548388734042746
49.44772760756004,1.1424182755732473,5.84595165277169
49.447749457126946,1.1424491315635028,5.758725724414243
49.447771237515255,1.1424798857118226,5.212271481425706
49.447792947438465,1.1425105361359411,5.439634888124069
49.44781458560997,1.1425410809535916,4.308373256824084
49.44783615074323,1.1425715182825087,4.722126112260978
49.44785764155167,1.1426018462404255,4.665334663925254
49.44787905674872,1.1426320629450761,4.599626744396902
49.44790039504784,1.1426621665141947,4.639745950208328
49.44792165516243,1.1426921550655147,5.19489229103643
49.447942835805954,1.1427220267167701,5.037484188564388
49.44796393569183,1.1427517795856945,4.4011274594710255
49.44798495353352,1.1427814117900226,4.435285488113351
49.44800588804442,1.1428109214474866,5.728603990449177
49.448026737938015,1.1428403066758221,5.03107121467319
49.44804750192769,1.1428695655927623,4.8696101799723195
49.44806817872691,1.1428986963160408,5.582075999306321
49.44808876704912,1.1429276969633912,5.019630402852453
49.448109265607734,1.1429565656525482,5.243565567571871
49.44812967311619,1.1429853005012454,4.268002353749684
49.44814998828794,1.1430138996272161,4.167326178548358
49.448170209836405,1.1430423611481948,4.764509622071744
49.44819033647503,1.1430706831819146,5.2805473310856375
49.44821036691724,1.1430988638461101,5.486860310959685
49.44823029987647,1.143126901258515,4.013480365490249
49.44825013406617,1.1431547935368627,5.2111603970722955
49.448269868199766,1.1431825387988872,4.332201873494528
49.448289500990704,1.1432101351623227,4.481632665672728
49.4483090311524,1.143237580744903,5.853118203358859
49.448328457398304,1.1432648736643614,4.664238345985213
49.44834777844186,1.1432920120384322,5.065919730470738
49.448366992996476,1.1433189939848494,5.6957380135216455
49.44838609977562,1.1433458176213462,4.519324974508146
